time_period,time_identifier,geographic_level,country_code,country_name,region_code,region_name,new_la_code,old_la_code,la_name,pcon_code,pcon_name,starts,starts_since_may_2010,starts_since_may_2015
202122,Academic year,Local authority,E92000001,England,E12000009,South West,E06000059,838,Dorset,,,3600,x,x
202122,Academic year,Local authority,E92000001,England,E12000009,South West,E10000013,916,Gloucestershire,,,4120,54040,31130
202122,Academic year,Local authority,E92000001,England,E12000009,South West,E06000024,802,North Somerset,,,1250,19860,10470
202122,Academic year,Local authority,E92000001,England,E12000009,South West,E06000026,879,Plymouth,,,2470,36450,20080
202122,Academic year,Local authority,E92000001,England,E12000009,South West,E10000027,933,Somerset,,,3810,53960,30250
202122,Academic year,Local authority,E92000001,England,E12000009,South West,E06000025,803,South Gloucestershire,,,2220,29410,16700
202122,Academic year,Local authority,E92000001,England,E12000009,South West,E06000030,866,Swindon,,,1410,19800,11150
202122,Academic year,Local authority,E92000001,England,E12000009,South West,E06000027,880,Torbay,,,930,15480,7910
202122,Academic year,Local authority,E92000001,England,E12000009,South West,E06000054,865,Wiltshire,,,4510,64070,39240
202122,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E08000025,330,Birmingham,,,6380,107050,56260
202122,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E08000026,331,Coventry,,,2170,35420,18710
202122,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E08000027,332,Dudley,,,2300,37520,21010
202122,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E06000019,884,"Herefordshire, County of",,,1070,17650,8910
202122,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E08000028,333,Sandwell,,,2070,38410,20380
202122,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E06000051,893,Shropshire,,,2830,42560,24470
202122,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E08000029,334,Solihull,,,1390,20740,11100
202122,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E10000028,860,Staffordshire,,,6520,98420,54170
202122,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E06000021,861,Stoke-on-Trent,,,1860,32260,16340
202122,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E06000020,894,Telford and Wrekin,,,1330,21590,11990
202122,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E08000030,335,Walsall,,,1910,31320,17060
202122,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E10000031,937,Warwickshire,,,3710,51420,28520
202122,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E08000031,336,Wolverhampton,,,1650,28800,15730
202122,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E10000034,885,Worcestershire,,,3680,56800,31020
202122,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E08000016,370,Barnsley,,,1810,30720,15570
202122,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E08000032,380,Bradford,,,3320,51710,29340
202122,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E08000033,381,Calderdale,,,1550,24350,13460
202122,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E08000017,371,Doncaster,,,2120,38810,19960
202122,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E06000011,811,East Riding of Yorkshire,,,3370,57220,30400
202122,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E06000010,810,"Kingston upon Hull, City of",,,1980,34810,19440
202122,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E08000034,382,Kirklees,,,2900,45080,24130
202122,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E08000035,383,Leeds,,,5370,76570,43430
202122,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E06000012,812,North East Lincolnshire,,,1010,16240,8860
202122,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E06000013,813,North Lincolnshire,,,1210,19000,10740
202122,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E10000023,815,North Yorkshire,,,6290,97670,53090
202122,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E08000018,372,Rotherham,,,1900,31950,16770
202122,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E08000019,373,Sheffield,,,2980,52990,27510
202122,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E08000036,384,Wakefield,,,2710,40520,22930
202122,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E06000014,816,York,,,1170,16740,9110
202122,Academic year,Local authority,E92000001,England,z,Outside of England and unknown,z,z,Outside of England and unknown,,,3450,57710,30860
202223,Academic year,Local authority,E92000001,England,E12000004,East Midlands,E06000015,831,Derby,,,1800,30850,17810
202223,Academic year,Local authority,E92000001,England,E12000004,East Midlands,E10000007,830,Derbyshire,,,5610,97650,55330
202223,Academic year,Local authority,E92000001,England,E12000004,East Midlands,E06000016,856,Leicester,,,1840,32090,18600
202223,Academic year,Local authority,E92000001,England,E12000004,East Midlands,E10000018,855,Leicestershire,,,4340,70110,40960
202223,Academic year,Local authority,E92000001,England,E12000004,East Midlands,E10000019,925,Lincolnshire,,,4540,75530,43590
202223,Academic year,Local authority,E92000001,England,E12000004,East Midlands,E06000061,940,North Northamptonshire,,,2390,x,x
202223,Academic year,Local authority,E92000001,England,E12000004,East Midlands,E06000018,892,Nottingham,,,1780,32780,18270
202223,Academic year,Local authority,E92000001,England,E12000004,East Midlands,E10000024,891,Nottinghamshire,,,5420,93550,53200
202223,Academic year,Local authority,E92000001,England,E12000004,East Midlands,E06000017,857,Rutland,,,140,2840,1600
202223,Academic year,Local authority,E92000001,England,E12000004,East Midlands,E06000062,941,West Northamptonshire,,,2610,x,x
202223,Academic year,Local authority,E92000001,England,E12000006,East of England,E06000055,822,Bedford,,,1030,14370,9110
202223,Academic year,Local authority,E92000001,England,E12000006,East of England,E10000003,873,Cambridgeshire,,,3190,48610,29370
202223,Academic year,Local authority,E92000001,England,E12000006,East of England,E06000056,823,Central Bedfordshire,,,1960,25590,16380
202223,Academic year,Local authority,E92000001,England,E12000006,East of England,E10000012,881,Essex,,,8370,132330,76640
202223,Academic year,Local authority,E92000001,England,E12000006,East of England,E10000015,919,Hertfordshire,,,5620,81590,49440
202223,Academic year,Local authority,E92000001,England,E12000006,East of England,E06000032,821,Luton,,,1050,17710,10080
202223,Academic year,Local authority,E92000001,England,E12000006,East of England,E10000020,926,Norfolk,,,4860,80970,47050
202223,Academic year,Local authority,E92000001,England,E12000006,East of England,E06000031,874,Peterborough,,,1150,18810,11010
202223,Academic year,Local authority,E92000001,England,E12000006,East of England,E06000033,882,Southend-on-Sea,,,880,14960,8690
202223,Academic year,Local authority,E92000001,England,E12000006,East of England,E10000029,935,Suffolk,,,4440,71740,41970
202223,Academic year,Local authority,E92000001,England,E12000006,East of England,E06000034,883,Thurrock,,,1030,15890,9620
202223,Academic year,Local authority,E92000001,England,E12000007,London,E09000002,301,Barking and Dagenham,,,1120,18950,11030
202223,Academic year,Local authority,E92000001,England,E12000007,London,E09000003,302,Barnet,,,1230,16910,10690
202223,Academic year,Local authority,E92000001,England,E12000007,London,E09000004,303,Bexley,,,1430,22440,13420
202223,Academic year,Local authority,E92000001,England,E12000007,London,E09000005,304,Brent,,,1260,18880,11300
202223,Academic year,Local authority,E92000001,England,E12000007,London,E09000006,305,Bromley,,,1520,21190,12720
202223,Academic year,Local authority,E92000001,England,E12000007,London,E09000007,202,Camden,,,690,9050,5730
202223,Academic year,Local authority,E92000001,England,E12000007,London,E09000001,201,City of London,,,70,680,570
202223,Academic year,Local authority,E92000001,England,E12000007,London,E09000008,306,Croydon,,,1930,29090,17180
202223,Academic year,Local authority,E92000001,England,E12000007,London,E09000009,307,Ealing,,,1240,20060,11730
202223,Academic year,Local authority,E92000001,England,E12000007,London,E09000010,308,Enfield,,,1320,21410,12900
202223,Academic year,Local authority,E92000001,England,E12000007,London,E09000011,203,Greenwich,,,1280,22200,13000
202223,Academic year,Local authority,E92000001,England,E12000007,London,E09000012,204,Hackney,,,930,14780,9010
202223,Academic year,Local authority,E92000001,England,E12000007,London,E09000013,205,Hammersmith and Fulham,,,650,8210,5220
202223,Academic year,Local authority,E92000001,England,E12000007,London,E09000014,309,Haringey,,,910,14860,8860
202223,Academic year,Local authority,E92000001,England,E12000007,London,E09000015,310,Harrow,,,920,12930,8000
202223,Academic year,Local authority,E92000001,England,E12000007,London,E09000016,311,Havering,,,1510,22670,13970
202223,Academic year,Local authority,E92000001,England,E12000007,London,E09000017,312,Hillingdon,,,1390,22090,12850
202223,Academic year,Local authority,E92000001,England,E12000007,London,E09000018,313,Hounslow,,,1190,17610,10400
202223,Academic year,Local authority,E92000001,England,E12000007,London,E09000019,206,Islington,,,800,11230,7090
202223,Academic year,Local authority,E92000001,England,E12000007,London,E09000020,207,Kensington and Chelsea,,,270,3740,2320
202223,Academic year,Local authority,E92000001,England,E12000007,London,E09000021,314,Kingston upon Thames,,,590,7910,5090
202223,Academic year,Local authority,E92000001,England,E12000007,London,E09000022,208,Lambeth,,,1360,19040,11730
202223,Academic year,Local authority,E92000001,England,E12000007,London,E09000023,209,Lewisham,,,1370,21590,12630
202223,Academic year,Local authority,E92000001,England,E12000007,London,E09000024,315,Merton,,,790,11290,6770
202223,Academic year,Local authority,E92000001,England,E12000007,London,E09000025,316,Newham,,,1610,25530,15170
202223,Academic year,Local authority,E92000001,England,E12000007,London,E09000026,317,Redbridge,,,1240,17610,11100
202223,Academic year,Local authority,E92000001,England,E12000007,London,E09000027,318,Richmond upon Thames,,,540,6610,4230
202223,Academic year,Local authority,E92000001,England,E12000007,London,E09000028,210,Southwark,,,1320,19800,11750
202223,Academic year,Local authority,E92000001,England,E12000007,London,E09000029,319,Sutton,,,940,14530,8610
202223,Academic year,Local authority,E92000001,England,E12000007,London,E09000030,211,Tower Hamlets,,,1530,20540,12600
202223,Academic year,Local authority,E92000001,England,E12000007,London,E09000031,320,Waltham Forest,,,1220,19870,11560
202223,Academic year,Local authority,E92000001,England,E12000007,London,E09000032,212,Wandsworth,,,1240,13740,9180
202223,Academic year,Local authority,E92000001,England,E12000007,London,E09000033,213,Westminster,,,700,9540,5890
202223,Academic year,Local authority,E92000001,England,E12000001,North East,E06000047,840,County Durham,,,3870,77070,42120
202223,Academic year,Local authority,E92000001,England,E12000001,North East,E06000005,841,Darlington,,,910,15850,8610
202223,Academic year,Local authority,E92000001,England,E12000001,North East,E08000037,390,Gateshead,,,1380,27270,14720
202223,Academic year,Local authority,E92000001,England,E12000001,North East,E06000001,805,Hartlepool,,,660,13800,7650
202223,Academic year,Local authority,E92000001,England,E12000001,North East,E06000002,806,Middlesbrough,,,1040,19110,10600
202223,Academic year,Local authority,E92000001,England,E12000001,North East,E08000021,391,Newcastle upon Tyne,,,1540,30640,16430
202223,Academic year,Local authority,E92000001,England,E12000001,North East,E08000022,392,North Tyneside,,,1480,28800,15010
202223,Academic year,Local authority,E92000001,England,E12000001,North East,E06000057,929,Northumberland,,,2160,42750,22550
202223,Academic year,Local authority,E92000001,England,E12000001,North East,E06000003,807,Redcar and Cleveland,,,990,21010,11570
202223,Academic year,Local authority,E92000001,England,E12000001,North East,E08000023,393,South Tyneside,,,1060,23260,12210
202223,Academic year,Local authority,E92000001,England,E12000001,North East,E06000004,808,Stockton-on-Tees,,,1430,27220,14990
202223,Academic year,Local authority,E92000001,England,E12000001,North East,E08000024,394,Sunderland,,,1940,43730,23000
202223,Academic year,Local authority,E92000001,England,E12000002,North West,E06000008,889,Blackburn with Darwen,,,1040,19540,10950
