date,region,value,region_short,label_wrapped
2020-12-01,East Ayrshire and North Ayrshire mainland,117.21414641853407,,East Ayrshire and North|Ayrshire mainland
2021-01-01,East Ayrshire and North Ayrshire mainland,117.31094174462966,,East Ayrshire and North|Ayrshire mainland
2021-02-01,East Ayrshire and North Ayrshire mainland,117.81490723696308,,East Ayrshire and North|Ayrshire mainland
2021-03-01,East Ayrshire and North Ayrshire mainland,116.2392805294653,,East Ayrshire and North|Ayrshire mainland
2021-04-01,East Ayrshire and North Ayrshire mainland,120.31908604884056,,East Ayrshire and North|Ayrshire mainland
2021-05-01,East Ayrshire and North Ayrshire mainland,120.03836117360673,,East Ayrshire and North|Ayrshire mainland
2021-06-01,East Ayrshire and North Ayrshire mainland,119.96571628857909,,East Ayrshire and North|Ayrshire mainland
2021-07-01,East Ayrshire and North Ayrshire mainland,121.73724043159942,,East Ayrshire and North|Ayrshire mainland
2021-08-01,East Ayrshire and North Ayrshire mainland,123.0148946698587,,East Ayrshire and North|Ayrshire mainland
2021-09-01,East Ayrshire and North Ayrshire mainland,123.70059927101013,,East Ayrshire and North|Ayrshire mainland
2021-10-01,East Ayrshire and North Ayrshire mainland,124.67473415531867,,East Ayrshire and North|Ayrshire mainland
2021-11-01,East Ayrshire and North Ayrshire mainland,125.45040021764173,,East Ayrshire and North|Ayrshire mainland
2021-12-01,East Ayrshire and North Ayrshire mainland,126.85912566857786,,East Ayrshire and North|Ayrshire mainland
2022-01-01,East Ayrshire and North Ayrshire mainland,128.18788743541862,,East Ayrshire and North|Ayrshire mainland
2022-02-01,East Ayrshire and North Ayrshire mainland,127.90603979864814,,East Ayrshire and North|Ayrshire mainland
2022-03-01,East Ayrshire and North Ayrshire mainland,127.91771373875211,,East Ayrshire and North|Ayrshire mainland
2022-04-01,East Ayrshire and North Ayrshire mainland,128.56080076238237,,East Ayrshire and North|Ayrshire mainland
2022-05-01,East Ayrshire and North Ayrshire mainland,128.99037519493697,,East Ayrshire and North|Ayrshire mainland
2022-06-01,East Ayrshire and North Ayrshire mainland,130.36316970273964,,East Ayrshire and North|Ayrshire mainland
2022-07-01,East Ayrshire and North Ayrshire mainland,130.76216960380177,,East Ayrshire and North|Ayrshire mainland
2022-08-01,East Ayrshire and North Ayrshire mainland,130.9489063141777,,East Ayrshire and North|Ayrshire mainland
2022-09-01,East Ayrshire and North Ayrshire mainland,132.21113223365955,,East Ayrshire and North|Ayrshire mainland
2022-10-01,East Ayrshire and North Ayrshire mainland,133.63860177919042,,East Ayrshire and North|Ayrshire mainland
2022-11-01,East Ayrshire and North Ayrshire mainland,137.0956627989531,,East Ayrshire and North|Ayrshire mainland
2022-12-01,East Ayrshire and North Ayrshire mainland,135.7811489326396,,East Ayrshire and North|Ayrshire mainland
2023-01-01,East Ayrshire and North Ayrshire mainland,135.92830842754643,,East Ayrshire and North|Ayrshire mainland
2023-02-01,East Ayrshire and North Ayrshire mainland,141.506956326239,,East Ayrshire and North|Ayrshire mainland
2023-03-01,East Ayrshire and North Ayrshire mainland,142.3258958111991,,East Ayrshire and North|Ayrshire mainland
2023-04-01,East Ayrshire and North Ayrshire mainland,143.53536017513144,,East Ayrshire and North|Ayrshire mainland
2023-05-01,East Ayrshire and North Ayrshire mainland,142.10433753463218,,East Ayrshire and North|Ayrshire mainland
2023-06-01,East Ayrshire and North Ayrshire mainland,141.93630425027635,,East Ayrshire and North|Ayrshire mainland
2023-07-01,East Ayrshire and North Ayrshire mainland,142.40726127414098,,East Ayrshire and North|Ayrshire mainland
2023-08-01,East Ayrshire and North Ayrshire mainland,142.99377882517146,,East Ayrshire and North|Ayrshire mainland
2023-09-01,East Ayrshire and North Ayrshire mainland,143.36574081636275,,East Ayrshire and North|Ayrshire mainland
2023-10-01,East Ayrshire and North Ayrshire mainland,143.80616912523044,,East Ayrshire and North|Ayrshire mainland
2023-11-01,East Ayrshire and North Ayrshire mainland,146.56858206095478,,East Ayrshire and North|Ayrshire mainland
2023-12-01,East Ayrshire and North Ayrshire mainland,146.09326165938052,,East Ayrshire and North|Ayrshire mainland
2024-01-01,East Ayrshire and North Ayrshire mainland,144.4047858346268,,East Ayrshire and North|Ayrshire mainland
2024-02-01,East Ayrshire and North Ayrshire mainland,146.01264676329805,,East Ayrshire and North|Ayrshire mainland
2014-07-01,South Ayrshire,100.0,,South Ayrshire
2014-08-01,South Ayrshire,100.30689051201787,,South Ayrshire
2014-09-01,South Ayrshire,100.5326588532117,,South Ayrshire
2014-10-01,South Ayrshire,100.26902881096021,,South Ayrshire
2014-11-01,South Ayrshire,100.93622135096882,,South Ayrshire
2014-12-01,South Ayrshire,102.71341434783123,,South Ayrshire
2015-01-01,South Ayrshire,103.26232054594891,,South Ayrshire
2015-02-01,South Ayrshire,102.62010298219364,,South Ayrshire
2015-03-01,South Ayrshire,101.80882796678333,,South Ayrshire
2015-04-01,South Ayrshire,102.05738115347916,,South Ayrshire
2015-05-01,South Ayrshire,101.91848535230119,,South Ayrshire
2015-06-01,South Ayrshire,102.19524370291475,,South Ayrshire
2015-07-01,South Ayrshire,102.26746697893023,,South Ayrshire
2015-08-01,South Ayrshire,102.24190902639194,,South Ayrshire
2015-09-01,South Ayrshire,101.93911749549032,,South Ayrshire
2015-10-01,South Ayrshire,102.17925495449313,,South Ayrshire
2015-11-01,South Ayrshire,104.3956876903945,,South Ayrshire
2015-12-01,South Ayrshire,103.05935179479344,,South Ayrshire
2016-01-01,South Ayrshire,103.44160390068751,,South Ayrshire
2016-02-01,South Ayrshire,102.82860887386084,,South Ayrshire
2016-03-01,South Ayrshire,103.35308450937646,,South Ayrshire
2016-04-01,South Ayrshire,104.10638967867936,,South Ayrshire
2016-05-01,South Ayrshire,103.08288634326107,,South Ayrshire
2016-06-01,South Ayrshire,103.99178720249552,,South Ayrshire
2016-07-01,South Ayrshire,105.16298769312111,,South Ayrshire
2016-08-01,South Ayrshire,104.48303772655036,,South Ayrshire
2016-09-01,South Ayrshire,105.48431083787393,,South Ayrshire
2016-10-01,South Ayrshire,105.74940852859372,,South Ayrshire
2016-11-01,South Ayrshire,105.28017159736818,,South Ayrshire
2016-12-01,South Ayrshire,104.72437402978115,,South Ayrshire
2017-01-01,South Ayrshire,104.57903373200594,,South Ayrshire
2017-02-01,South Ayrshire,105.2671714530532,,South Ayrshire
2017-03-01,South Ayrshire,105.61518334286586,,South Ayrshire
2017-04-01,South Ayrshire,106.30977123148591,,South Ayrshire
2017-05-01,South Ayrshire,107.31117023846635,,South Ayrshire
2017-06-01,South Ayrshire,106.57047505036165,,South Ayrshire
2017-07-01,South Ayrshire,106.12526490828014,,South Ayrshire
2017-08-01,South Ayrshire,106.63936152437275,,South Ayrshire
2017-09-01,South Ayrshire,108.8368532019893,,South Ayrshire
2017-10-01,South Ayrshire,107.93522707017034,,South Ayrshire
2017-11-01,South Ayrshire,108.01037089858603,,South Ayrshire
2017-12-01,South Ayrshire,108.35476130342245,,South Ayrshire
2018-01-01,South Ayrshire,109.58183224501263,,South Ayrshire
2018-02-01,South Ayrshire,110.83833214704086,,South Ayrshire
2018-03-01,South Ayrshire,110.697091964577,,South Ayrshire
2018-04-01,South Ayrshire,110.58380288632692,,South Ayrshire
2018-05-01,South Ayrshire,110.96715516147468,,South Ayrshire
2018-06-01,South Ayrshire,111.20032072315553,,South Ayrshire
2018-07-01,South Ayrshire,110.16527695252482,,South Ayrshire
2018-08-01,South Ayrshire,111.71149792104305,,South Ayrshire
2018-09-01,South Ayrshire,110.82164133184811,,South Ayrshire
2018-10-01,South Ayrshire,111.78623457341538,,South Ayrshire
2018-11-01,South Ayrshire,111.48233720228455,,South Ayrshire
2018-12-01,South Ayrshire,111.65337042181578,,South Ayrshire
2019-01-01,South Ayrshire,111.22700152884963,,South Ayrshire
2019-02-01,South Ayrshire,113.26001676884783,,South Ayrshire
2019-03-01,South Ayrshire,115.24769709622915,,South Ayrshire
2019-04-01,South Ayrshire,113.71831211987735,,South Ayrshire
2019-05-01,South Ayrshire,114.44920899645375,,South Ayrshire
2019-06-01,South Ayrshire,114.75989339110409,,South Ayrshire
2019-07-01,South Ayrshire,113.98314667733234,,South Ayrshire
2019-08-01,South Ayrshire,113.63153485225044,,South Ayrshire
2019-09-01,South Ayrshire,113.87222466427032,,South Ayrshire
2019-10-01,South Ayrshire,113.56283438623689,,South Ayrshire
2019-11-01,South Ayrshire,114.36222870790272,,South Ayrshire
2019-12-01,South Ayrshire,114.49995628812057,,South Ayrshire
2020-01-01,South Ayrshire,114.44587446283954,,South Ayrshire
2020-02-01,South Ayrshire,115.33556092276844,,South Ayrshire
2020-03-01,South Ayrshire,113.7073149641211,,South Ayrshire
2020-04-01,South Ayrshire,109.62795769161897,,South Ayrshire
2020-05-01,South Ayrshire,108.53895345458362,,South Ayrshire
2020-06-01,South Ayrshire,109.4608102245239,,South Ayrshire
2020-07-01,South Ayrshire,112.14144860215671,,South Ayrshire
2020-08-01,South Ayrshire,112.3279545113359,,South Ayrshire
2020-09-01,South Ayrshire,114.43311023110677,,South Ayrshire
2020-10-01,South Ayrshire,115.34487833557141,,South Ayrshire
2020-11-01,South Ayrshire,114.11773140290906,,South Ayrshire
2020-12-01,South Ayrshire,115.64883014806735,,South Ayrshire
2021-01-01,South Ayrshire,114.33540045684471,,South Ayrshire
2021-02-01,South Ayrshire,115.00487386321325,,South Ayrshire
2021-03-01,South Ayrshire,113.17527197885244,,South Ayrshire
2021-04-01,South Ayrshire,117.57187496469818,,South Ayrshire
2021-05-01,South Ayrshire,117.95578299544829,,South Ayrshire
2021-06-01,South Ayrshire,117.98058784243561,,South Ayrshire
2021-07-01,South Ayrshire,119.46840003134007,,South Ayrshire
2021-08-01,South Ayrshire,120.85091127813219,,South Ayrshire
2021-09-01,South Ayrshire,120.69583391536445,,South Ayrshire
2021-10-01,South Ayrshire,121.30515641843506,,South Ayrshire
2021-11-01,South Ayrshire,122.76999435125468,,South Ayrshire
2021-12-01,South Ayrshire,124.092971696887,,South Ayrshire
2022-01-01,South Ayrshire,126.63820986266123,,South Ayrshire
2022-02-01,South Ayrshire,125.5953616955001,,South Ayrshire
2022-03-01,South Ayrshire,126.38712628668196,,South Ayrshire
2022-04-01,South Ayrshire,126.5903717814435,,South Ayrshire
2022-05-01,South Ayrshire,126.84121263966989,,South Ayrshire
2022-06-01,South Ayrshire,127.98735989457974,,South Ayrshire
2022-07-01,South Ayrshire,128.12180851674364,,South Ayrshire
2022-08-01,South Ayrshire,128.2930118655409,,South Ayrshire
2022-09-01,South Ayrshire,129.72240960385605,,South Ayrshire
2022-10-01,South Ayrshire,131.2314573277465,,South Ayrshire
2022-11-01,South Ayrshire,134.38205058210747,,South Ayrshire
2022-12-01,South Ayrshire,134.06485931012898,,South Ayrshire
2023-01-01,South Ayrshire,133.92491211008698,,South Ayrshire
2023-02-01,South Ayrshire,140.01089870762098,,South Ayrshire
2023-03-01,South Ayrshire,142.62914501242466,,South Ayrshire
2023-04-01,South Ayrshire,140.3290211537822,,South Ayrshire
2023-05-01,South Ayrshire,139.03974868414087,,South Ayrshire
2023-06-01,South Ayrshire,139.18094236460533,,South Ayrshire
2023-07-01,South Ayrshire,139.13712387084638,,South Ayrshire
2023-08-01,South Ayrshire,140.1547384652698,,South Ayrshire
2023-09-01,South Ayrshire,140.9178340067352,,South Ayrshire
2023-10-01,South Ayrshire,141.20670102430975,,South Ayrshire
2023-11-01,South Ayrshire,143.12933299392168,,South Ayrshire
2023-12-01,South Ayrshire,143.11700769569526,,South Ayrshire
2024-01-01,South Ayrshire,142.12405844226106,,South Ayrshire
2024-02-01,South Ayrshire,144.15178946725632,,South Ayrshire
2014-07-01,South Lanarkshire,100.0,,South Lanarkshire
2014-08-01,South Lanarkshire,100.4562500459706,,South Lanarkshire
2014-09-01,South Lanarkshire,100.37861694412302,,South Lanarkshire
2014-10-01,South Lanarkshire,100.23376279929657,,South Lanarkshire
2014-11-01,South Lanarkshire,100.3567862934716,,South Lanarkshire
2014-12-01,South Lanarkshire,101.41425832719474,,South Lanarkshire
2015-01-01,South Lanarkshire,102.04008690694764,,South Lanarkshire
2015-02-01,South Lanarkshire,102.03688325046284,,South Lanarkshire
2015-03-01,South Lanarkshire,101.60218899558092,,South Lanarkshire
2015-04-01,South Lanarkshire,102.09062250200776,,South Lanarkshire
2015-05-01,South Lanarkshire,102.0289698192771,,South Lanarkshire
2015-06-01,South Lanarkshire,102.20470114046454,,South Lanarkshire
2015-07-01,South Lanarkshire,102.39382029599051,,South Lanarkshire
2015-08-01,South Lanarkshire,102.37255373849779,,South Lanarkshire
2015-09-01,South Lanarkshire,102.6005967243177,,South Lanarkshire
2015-10-01,South Lanarkshire,103.51995603481059,,South Lanarkshire
2015-11-01,South Lanarkshire,103.98789146864456,,South Lanarkshire
2015-12-01,South Lanarkshire,103.77876786586282,,South Lanarkshire
2016-01-01,South Lanarkshire,103.98185752995337,,South Lanarkshire
2016-02-01,South Lanarkshire,103.81010045366763,,South Lanarkshire
2016-03-01,South Lanarkshire,104.18626434631064,,South Lanarkshire
2016-04-01,South Lanarkshire,104.6077537728384,,South Lanarkshire
2016-05-01,South Lanarkshire,104.02178263436863,,South Lanarkshire
2016-06-01,South Lanarkshire,104.2050641794625,,South Lanarkshire
2016-07-01,South Lanarkshire,105.02498883610907,,South Lanarkshire
2016-08-01,South Lanarkshire,105.06864593037777,,South Lanarkshire
2016-09-01,South Lanarkshire,105.57637640115533,,South Lanarkshire
2016-10-01,South Lanarkshire,105.86043499456702,,South Lanarkshire
2016-11-01,South Lanarkshire,105.69885964203174,,South Lanarkshire
2016-12-01,South Lanarkshire,106.88825059299725,,South Lanarkshire
2017-01-01,South Lanarkshire,106.37125167546012,,South Lanarkshire
2017-02-01,South Lanarkshire,107.09969577744263,,South Lanarkshire
2017-03-01,South Lanarkshire,107.72425944226913,,South Lanarkshire
2017-04-01,South Lanarkshire,108.41996931291146,,South Lanarkshire
2017-05-01,South Lanarkshire,108.9054347567644,,South Lanarkshire
2017-06-01,South Lanarkshire,109.38636256372929,,South Lanarkshire
2017-07-01,South Lanarkshire,108.73584815950007,,South Lanarkshire
2017-08-01,South Lanarkshire,109.08430662892481,,South Lanarkshire
2017-09-01,South Lanarkshire,109.87275039981374,,South Lanarkshire
2017-10-01,South Lanarkshire,109.0954696433845,,South Lanarkshire
2017-11-01,South Lanarkshire,109.44636679025601,,South Lanarkshire
2017-12-01,South Lanarkshire,109.60948191728035,,South Lanarkshire
2018-01-01,South Lanarkshire,109.68364561832102,,South Lanarkshire
2018-02-01,South Lanarkshire,110.27435212428263,,South Lanarkshire
2018-03-01,South Lanarkshire,110.55215380619457,,South Lanarkshire
2018-04-01,South Lanarkshire,110.82379919483958,,South Lanarkshire
2018-05-01,South Lanarkshire,111.04814209414813,,South Lanarkshire
2018-06-01,South Lanarkshire,112.29883724518442,,South Lanarkshire
2018-07-01,South Lanarkshire,112.1719481878225,,South Lanarkshire
2018-08-01,South Lanarkshire,114.39445419786875,,South Lanarkshire
2018-09-01,South Lanarkshire,112.78438858265069,,South Lanarkshire
2018-10-01,South Lanarkshire,114.04280048602745,,South Lanarkshire
2018-11-01,South Lanarkshire,114.23609231823124,,South Lanarkshire
2018-12-01,South Lanarkshire,114.23345450783602,,South Lanarkshire
2019-01-01,South Lanarkshire,114.6308705839385,,South Lanarkshire
2019-02-01,South Lanarkshire,115.70327233000633,,South Lanarkshire
2019-03-01,South Lanarkshire,118.66958022010179,,South Lanarkshire
2019-04-01,South Lanarkshire,117.82169491350012,,South Lanarkshire
2019-05-01,South Lanarkshire,118.59594309949888,,South Lanarkshire
2019-06-01,South Lanarkshire,118.42825036876232,,South Lanarkshire
2019-07-01,South Lanarkshire,118.31554111991262,,South Lanarkshire
2019-08-01,South Lanarkshire,118.37259235907102,,South Lanarkshire
2019-09-01,South Lanarkshire,118.60776802066064,,South Lanarkshire
2019-10-01,South Lanarkshire,118.56036876953935,,South Lanarkshire
2019-11-01,South Lanarkshire,119.12454256304453,,South Lanarkshire
2019-12-01,South Lanarkshire,119.10053652516525,,South Lanarkshire
2020-01-01,South Lanarkshire,118.95010455426377,,South Lanarkshire
2020-02-01,South Lanarkshire,118.8976684315385,,South Lanarkshire
2020-03-01,South Lanarkshire,118.99804160458048,,South Lanarkshire
2020-04-01,South Lanarkshire,115.32514760887571,,South Lanarkshire
2020-05-01,South Lanarkshire,115.25022453817581,,South Lanarkshire
2020-06-01,South Lanarkshire,115.73665163991207,,South Lanarkshire
2020-07-01,South Lanarkshire,119.12091364552711,,South Lanarkshire
2020-08-01,South Lanarkshire,119.74521366954856,,South Lanarkshire
2020-09-01,South Lanarkshire,121.00366904561125,,South Lanarkshire
2020-10-01,South Lanarkshire,121.63077621315139,,South Lanarkshire
2020-11-01,South Lanarkshire,121.5282711255675,,South Lanarkshire
2020-12-01,South Lanarkshire,122.0541297063819,,South Lanarkshire
2021-01-01,South Lanarkshire,122.0324080880315,,South Lanarkshire
2021-02-01,South Lanarkshire,122.29507987289176,,South Lanarkshire
