Line,Start Date Time,End Date Time,Service Status,Status Message
C&H,06/01/2020 14:50,06/01/2020 18:02,Severe Delays,Severe delays due to a faulty train at Great Portland Street.
C&H,06/01/2020 14:50,06/01/2020 15:18,Severe Delays,Severe delays due to a faulty train at Great Portland Street.
C&H,06/01/2020 14:50,06/01/2020 15:18,Severe Delays,Severe delays due to a faulty train at Great Portland Street.
Metropolitan,06/01/2020 15:08,06/01/2020 15:24,Severe Delays,Severe delays between Harrow on the Hill and Aldgate due to a faulty train at Great Portland Street.
C&H,06/01/2020 15:18,06/01/2020 18:01,Severe Delays,Severe delays due to a faulty train at Great Portland Street.
Metropolitan,06/01/2020 15:24,06/01/2020 16:41,Severe Delays,Severe delays between Aldgate and Uxbridge / Amersham / Chesham due to a faulty train at Great Portland Street.
Metropolitan,06/01/2020 15:24,06/01/2020 16:41,Severe Delays,Severe delays between Aldgate and Uxbridge / Amersham / Chesham due to a faulty train at Great Portland Street.
Metropolitan,06/01/2020 15:24,06/01/2020 16:41,Severe Delays,Severe delays between Aldgate and Uxbridge / Amersham / Chesham due to a faulty train at Great Portland Street.
District,06/01/2020 15:42,06/01/2020 16:13,Minor Delays,Minor delays Earls Court to Whitechapel eastbound only while we fix a faulty train
District,06/01/2020 16:13,06/01/2020 16:23,Minor Delays,Minor delays Whitechapel to Upminster eastbound only due to an earlier faulty train.
District,06/01/2020 16:23,06/01/2020 16:40,Minor Delays,Minor delays Plaistow to Upminster eastbound only due to an earlier faulty train.
District,06/01/2020 16:40,06/01/2020 17:00,Minor Delays,Minor delays Barking to Upminster eastbound only due to an earlier faulty train.
Metropolitan,06/01/2020 16:41,06/01/2020 17:30,Minor Delays,Minor delays between Harrow on the Hill and Uxbridge / Amersham / Chesham due to an earlier faulty train at Great Portland Street.
Metropolitan,06/01/2020 16:41,06/01/2020 17:30,Minor Delays,Minor delays between Harrow on the Hill and Uxbridge / Amersham / Chesham due to an earlier faulty train at Great Portland Street.
Metropolitan,06/01/2020 16:41,06/01/2020 17:30,Minor Delays,Minor delays between Harrow on the Hill and Uxbridge / Amersham / Chesham due to an earlier faulty train at Great Portland Street.
Bakerloo,06/01/2020 17:32,06/01/2020 17:53,Minor Delays,Minor delays between Elephant & Castle and Queen's Park due to a faulty train. GOOD SERVICE on the rest of the line.
C&H,06/01/2020 18:01,06/01/2020 18:01,Minor Delays,Minor delays delays due to an earlier faulty train.
C&H,06/01/2020 18:01,06/01/2020 18:38,Minor Delays,Minor delays due to an earlier faulty train.
C&H,06/01/2020 18:02,06/01/2020 18:38,Minor Delays,Minor delays due to an earlier faulty train.
Metropolitan,07/01/2020 20:56,07/01/2020 21:19,Minor Delays,Minor Delays Harrow-on-the-Hill to Aldgate while we fix a faulty train.
Metropolitan,07/01/2020 21:19,07/01/2020 21:26,Minor Delays,Minor Delays Harrow-on-the-Hill to Aldgate due to an earlier faulty  train.
Metropolitan,07/01/2020 21:26,07/01/2020 21:49,Minor Delays,Minor Delays Baker Street to Aldgate due to an earlier faulty  train.
Northern,08/01/2020 05:57,08/01/2020 06:10,Severe Delays,Severe Delays between Golders Green and Edgware while we fix a faulty train.
District,08/01/2020 06:05,08/01/2020 06:30,Minor Delays,MINOR DELAYS between Wimbledon and Earls Court while we fix a signal failure at Parsons Green. GOOD SERVICE on the rest of the line.
Northern,08/01/2020 06:10,08/01/2020 06:31,Minor Delays,Minor delays Edgware to Camden Town Southbound only while we fix a faulty train.
Jubilee,08/01/2020 08:10,08/01/2020 08:36,Minor Delays,Minor delays between North Greenwich and Stratford due to an earlier faulty train. Good service on the rest of the line.
Jubilee,08/01/2020 08:36,08/01/2020 09:00,Minor Delays,Minor delays between Westminster and Stratford due to an earlier faulty train and an earlier customer incident. Good service on the rest of the line.
Bakerloo,08/01/2020 08:41,08/01/2020 09:59,Minor Delays,Minor delays between Elephant & Castle and Queen's Park due to a customer incident at Elephant & Castle. GOOD SERVICE on the rest of the line.
District,08/01/2020 08:46,08/01/2020 09:24,Part Suspended,No service between High Street Kensington and Edgware Road while we fix a faulty train at Paddington. Good service on the rest of the line. Tickets are being accepted on Local buses
C&H,08/01/2020 09:01,08/01/2020 09:02,Minor Delays,Minor delays clockwise due to a faulty train.
C&H,08/01/2020 09:01,08/01/2020 10:03,Minor Delays,Minor delays due to a faulty train.
C&H,08/01/2020 09:02,08/01/2020 10:03,Minor Delays,Minor delays due to a faulty train.
District,08/01/2020 09:24,08/01/2020 09:30,Severe Delays,Severe delays between Edgware Road and High Street Kensington due to an earlier faulty train. Good service on the rest of the line. Tickets are being accepted on Local buses
District,08/01/2020 09:24,08/01/2020 09:30,Part Suspended,Severe delays between Edgware Road and High Street Kensington due to an earlier faulty train. Good service on the rest of the line. Tickets are being accepted on Local buses
District,08/01/2020 09:30,08/01/2020 09:58,Severe Delays,Severe delays between Edgware Road and High Street Kensington due to an earlier faulty train. Good service on the rest of the line. Tickets are being accepted on Local buses
Bakerloo,08/01/2020 09:59,08/01/2020 10:48,Minor Delays,Minor delays between Harrow & Wealdstone and Stonebridge Park due to an earlier customer incident at Elephant & Castle. GOOD SERVICE on the rest of the line.
District,08/01/2020 13:24,08/01/2020 13:27,Minor Delays,Between Earls Court and Wimbledon while we fix a signal failure at Southfields. GOOD SERVICE on rest of the line.
District,08/01/2020 13:27,08/01/2020 14:40,Minor Delays,MINOR DELAYS between Earls Court and Wimbledon while we fix a signal failure at Southfields. GOOD SERVICE on rest of the line.
District,08/01/2020 14:40,08/01/2020 14:43,Part Suspended,PART SUSPENDED between Parsons Green and Wimbledon while we fix a signal failure at Southfields. GOOD SERVICE on rest of the line.
District,08/01/2020 14:40,08/01/2020 14:43,Part Suspended,PART SUSPENDED between Parsons Green and Wimbledon while we fix a signal failure at Southfields. GOOD SERVICE on rest of the line.
District,08/01/2020 14:43,08/01/2020 14:44,Part Suspended,No service between Parsons Green and Wimbledon while we fix a signal failure at Southfields. GOOD SERVICE on rest of the line.
District,08/01/2020 14:43,08/01/2020 14:44,Part Suspended,No service between Parsons Green and Wimbledon while we fix a signal failure at Southfields. GOOD SERVICE on rest of the line.
District,08/01/2020 14:44,08/01/2020 14:53,Part Suspended,No service between Parsons Green and Wimbledon while we fix a signal failure at Southfields. GOOD SERVICE on rest of the line. LU tickets will be accepted on London buses.
District,08/01/2020 14:44,08/01/2020 14:53,Part Suspended,No service between Parsons Green and Wimbledon while we fix a signal failure at Southfields. GOOD SERVICE on rest of the line. LU tickets will be accepted on London buses.
District,08/01/2020 14:53,08/01/2020 15:29,Severe Delays,Severe delays between Earl's Court and Wimbledon due to an earlier signal failure at Southfields. GOOD SERVICE on rest of line.
Victoria,08/01/2020 18:40,08/01/2020 18:57,Minor Delays,Minor delays Seven Sisters to Walthamstow Central due to an earlier customer incident.
C&H,08/01/2020 18:43,08/01/2020 18:44,Minor Delays,Minor delays anti-clockwise due to an earlier faulty train at Edgware Road. GOOD SERVICE on the rest of the line.
C&H,08/01/2020 18:44,08/01/2020 19:12,Minor Delays,
Victoria,08/01/2020 18:57,08/01/2020 20:38,Minor Delays,Minor delays due to an earlier customer incident.
Metropolitan,08/01/2020 20:29,08/01/2020 21:06,Minor Delays,Minor delays Moor Park to Amersham / Chesham while we deal with a customer incident. GOOD SERVICE on the rest of the line.
Metropolitan,08/01/2020 20:29,08/01/2020 21:06,Minor Delays,Minor delays Moor Park to Amersham / Chesham while we deal with a customer incident. GOOD SERVICE on the rest of the line.
District,09/01/2020 08:54,09/01/2020 09:06,Minor Delays,Minor Delays between Earl's Court and Wimbledon while we fix a signal failure at East Putney.
District,09/01/2020 09:06,09/01/2020 09:13,Minor Delays,Minor Delays between Earl's Court and Wimbledon while we fix a signal failure at East Putney.
District,10/01/2020 08:09,10/01/2020 08:43,Minor Delays,MINOR DELAYS between Barking and Tower Hill westbound only due to signal failure at East Ham. GOOD SERVICE on the rest of the line.
C&H,10/01/2020 08:15,10/01/2020 08:55,Severe Delays,SEVERE DELAYS between Liverpool Street and Barking due to signal failure at East Ham. GOOD SERVICE on the rest of the line.
C&H,10/01/2020 08:54,10/01/2020 08:55,Minor Delays,SEVERE DELAYS between Liverpool Street and Barking due to signal failure at East Ham. GOOD SERVICE on the rest of the line.
C&H,10/01/2020 08:55,10/01/2020 08:55,Minor Delays,SEVERE DELAYS between Liverpool Street and Barking due to signal failure at East Ham. GOOD SERVICE on the rest of the line.
C&H,10/01/2020 08:55,10/01/2020 08:56,Minor Delays,MINOR DELAYS between Liverpool Street and Barking due to signal failure at East Ham. GOOD SERVICE on the rest of the line.
C&H,10/01/2020 08:56,10/01/2020 09:47,Minor Delays,MINOR DELAYS between Liverpool Street and Barking due to an earlier signal failure at East Ham. GOOD SERVICE on the rest of the line.
Bakerloo,10/01/2020 10:06,10/01/2020 10:09,Minor Delays,MINOR DELAYS between Harrow & Wealdstone and Stonebridge Park due to signal failure at Harrow & Wealdstone. GOOD SERVICE on the rest of the line.
Bakerloo,10/01/2020 10:09,10/01/2020 10:09,Part Suspended,MINOR DELAYS between Harrow & Wealdstone and Stonebridge Park due to signal failure at Harrow & Wealdstone. GOOD SERVICE on the rest of the line.
Bakerloo,10/01/2020 10:09,10/01/2020 10:10,Minor Delays,No service between Harrow & Wealdstone and Stonebridge Park due to signal failure at Harrow & Wealdstone. GOOD SERVICE on the rest of the line.
Bakerloo,10/01/2020 10:09,10/01/2020 10:10,Part Suspended,No service between Harrow & Wealdstone and Stonebridge Park due to signal failure at Harrow & Wealdstone. GOOD SERVICE on the rest of the line.
Bakerloo,10/01/2020 10:10,10/01/2020 10:19,Part Suspended,No service between Harrow & Wealdstone and Stonebridge Park due to signal failure at Harrow & Wealdstone. GOOD SERVICE on the rest of the line.
Bakerloo,10/01/2020 10:19,10/01/2020 11:00,Part Suspended,No service between Harrow & Wealdstone and Stonebridge Park due to signal failure at Harrow & Wealdstone. Valid tickets are accepted on London Buses by any reasonable route. GOOD SERVICE on the rest of the line.
Bakerloo,10/01/2020 11:00,10/01/2020 11:02,Severe Delays,No service between Harrow & Wealdstone and Stonebridge Park due to signal failure at Harrow & Wealdstone. Valid tickets are accepted on London Buses by any reasonable route. GOOD SERVICE on the rest of the line.
Bakerloo,10/01/2020 11:02,10/01/2020 11:17,Severe Delays,SEVERE DELAYS between Harrow & Wealdstone and Stonebridge Park due to an earlier signal failure at Harrow & Wealdstone. Valid tickets are accepted on London Buses by any reasonable route.
Bakerloo,10/01/2020 11:03,10/01/2020 11:23,Severe Delays,SEVERE DELAYS between Harrow & Wealdstone and Stonebridge Park due to an earlier signal failure at Harrow & Wealdstone. Valid tickets are accepted on London Buses by any reasonable route.
