OA21CD,LSOA21CD,LSOA21NM,MSOA21CD,MSOA21NM,LAD22CD,LAD22NM,LAD25CD,LAD25NM,CAUTH25CD,CAUTH25NM
E00141637,E01027806,Scarborough 006B,E02005800,Scarborough 006,E07000168,Scarborough,E06000065,North Yorkshire,E47000012,York and North Yorkshire
E00141638,E01027806,Scarborough 006B,E02005800,Scarborough 006,E07000168,Scarborough,E06000065,North Yorkshire,E47000012,York and North Yorkshire
E00141639,E01027806,Scarborough 006B,E02005800,Scarborough 006,E07000168,Scarborough,E06000065,North Yorkshire,E47000012,York and North Yorkshire
E00141649,E01027806,Scarborough 006B,E02005800,Scarborough 006,E07000168,Scarborough,E06000065,North Yorkshire,E47000012,York and North Yorkshire
E00141653,E01027807,Scarborough 011A,E02005805,Scarborough 011,E07000168,Scarborough,E06000065,North Yorkshire,E47000012,York and North Yorkshire
E00141654,E01027807,Scarborough 011A,E02005805,Scarborough 011,E07000168,Scarborough,E06000065,North Yorkshire,E47000012,York and North Yorkshire
E00141656,E01027807,Scarborough 011A,E02005805,Scarborough 011,E07000168,Scarborough,E06000065,North Yorkshire,E47000012,York and North Yorkshire
E00141659,E01027807,Scarborough 011A,E02005805,Scarborough 011,E07000168,Scarborough,E06000065,North Yorkshire,E47000012,York and North Yorkshire
E00141660,E01027807,Scarborough 011A,E02005805,Scarborough 011,E07000168,Scarborough,E06000065,North Yorkshire,E47000012,York and North Yorkshire
E00141651,E01027808,Scarborough 011B,E02005805,Scarborough 011,E07000168,Scarborough,E06000065,North Yorkshire,E47000012,York and North Yorkshire
E00141652,E01027808,Scarborough 011B,E02005805,Scarborough 011,E07000168,Scarborough,E06000065,North Yorkshire,E47000012,York and North Yorkshire
E00141655,E01027808,Scarborough 011B,E02005805,Scarborough 011,E07000168,Scarborough,E06000065,North Yorkshire,E47000012,York and North Yorkshire
E00141657,E01027808,Scarborough 011B,E02005805,Scarborough 011,E07000168,Scarborough,E06000065,North Yorkshire,E47000012,York and North Yorkshire
E00141658,E01027808,Scarborough 011B,E02005805,Scarborough 011,E07000168,Scarborough,E06000065,North Yorkshire,E47000012,York and North Yorkshire
E00141661,E01027809,Scarborough 011C,E02005805,Scarborough 011,E07000168,Scarborough,E06000065,North Yorkshire,E47000012,York and North Yorkshire
E00141662,E01027809,Scarborough 011C,E02005805,Scarborough 011,E07000168,Scarborough,E06000065,North Yorkshire,E47000012,York and North Yorkshire
E00141663,E01027809,Scarborough 011C,E02005805,Scarborough 011,E07000168,Scarborough,E06000065,North Yorkshire,E47000012,York and North Yorkshire
E00141664,E01027809,Scarborough 011C,E02005805,Scarborough 011,E07000168,Scarborough,E06000065,North Yorkshire,E47000012,York and North Yorkshire
E00141665,E01027809,Scarborough 011C,E02005805,Scarborough 011,E07000168,Scarborough,E06000065,North Yorkshire,E47000012,York and North Yorkshire
E00141668,E01027810,Scarborough 008A,E02005802,Scarborough 008,E07000168,Scarborough,E06000065,North Yorkshire,E47000012,York and North Yorkshire
E00141674,E01027810,Scarborough 008A,E02005802,Scarborough 008,E07000168,Scarborough,E06000065,North Yorkshire,E47000012,York and North Yorkshire
E00141675,E01027810,Scarborough 008A,E02005802,Scarborough 008,E07000168,Scarborough,E06000065,North Yorkshire,E47000012,York and North Yorkshire
E00141676,E01027810,Scarborough 008A,E02005802,Scarborough 008,E07000168,Scarborough,E06000065,North Yorkshire,E47000012,York and North Yorkshire
E00141678,E01027810,Scarborough 008A,E02005802,Scarborough 008,E07000168,Scarborough,E06000065,North Yorkshire,E47000012,York and North Yorkshire
E00141669,E01027811,Scarborough 008B,E02005802,Scarborough 008,E07000168,Scarborough,E06000065,North Yorkshire,E47000012,York and North Yorkshire
E00141670,E01027811,Scarborough 008B,E02005802,Scarborough 008,E07000168,Scarborough,E06000065,North Yorkshire,E47000012,York and North Yorkshire
E00141679,E01027811,Scarborough 008B,E02005802,Scarborough 008,E07000168,Scarborough,E06000065,North Yorkshire,E47000012,York and North Yorkshire
E00141680,E01027811,Scarborough 008B,E02005802,Scarborough 008,E07000168,Scarborough,E06000065,North Yorkshire,E47000012,York and North Yorkshire
E00141681,E01027811,Scarborough 008B,E02005802,Scarborough 008,E07000168,Scarborough,E06000065,North Yorkshire,E47000012,York and North Yorkshire
E00141666,E01027812,Scarborough 008C,E02005802,Scarborough 008,E07000168,Scarborough,E06000065,North Yorkshire,E47000012,York and North Yorkshire
E00141667,E01027812,Scarborough 008C,E02005802,Scarborough 008,E07000168,Scarborough,E06000065,North Yorkshire,E47000012,York and North Yorkshire
E00141671,E01027812,Scarborough 008C,E02005802,Scarborough 008,E07000168,Scarborough,E06000065,North Yorkshire,E47000012,York and North Yorkshire
E00141672,E01027812,Scarborough 008C,E02005802,Scarborough 008,E07000168,Scarborough,E06000065,North Yorkshire,E47000012,York and North Yorkshire
E00141673,E01027812,Scarborough 008C,E02005802,Scarborough 008,E07000168,Scarborough,E06000065,North Yorkshire,E47000012,York and North Yorkshire
E00141677,E01027812,Scarborough 008C,E02005802,Scarborough 008,E07000168,Scarborough,E06000065,North Yorkshire,E47000012,York and North Yorkshire
E00141682,E01027813,Scarborough 002A,E02005796,Scarborough 002,E07000168,Scarborough,E06000065,North Yorkshire,E47000012,York and North Yorkshire
E00141683,E01027813,Scarborough 002A,E02005796,Scarborough 002,E07000168,Scarborough,E06000065,North Yorkshire,E47000012,York and North Yorkshire
E00141684,E01027813,Scarborough 002A,E02005796,Scarborough 002,E07000168,Scarborough,E06000065,North Yorkshire,E47000012,York and North Yorkshire
E00141685,E01027813,Scarborough 002A,E02005796,Scarborough 002,E07000168,Scarborough,E06000065,North Yorkshire,E47000012,York and North Yorkshire
E00141686,E01027813,Scarborough 002A,E02005796,Scarborough 002,E07000168,Scarborough,E06000065,North Yorkshire,E47000012,York and North Yorkshire
E00141687,E01027813,Scarborough 002A,E02005796,Scarborough 002,E07000168,Scarborough,E06000065,North Yorkshire,E47000012,York and North Yorkshire
E00141688,E01027813,Scarborough 002A,E02005796,Scarborough 002,E07000168,Scarborough,E06000065,North Yorkshire,E47000012,York and North Yorkshire
E00141691,E01027814,Scarborough 013A,E02005807,Scarborough 013,E07000168,Scarborough,E06000065,North Yorkshire,E47000012,York and North Yorkshire
E00141697,E01027814,Scarborough 013A,E02005807,Scarborough 013,E07000168,Scarborough,E06000065,North Yorkshire,E47000012,York and North Yorkshire
E00141702,E01027814,Scarborough 013A,E02005807,Scarborough 013,E07000168,Scarborough,E06000065,North Yorkshire,E47000012,York and North Yorkshire
E00141704,E01027814,Scarborough 013A,E02005807,Scarborough 013,E07000168,Scarborough,E06000065,North Yorkshire,E47000012,York and North Yorkshire
E00189806,E01027814,Scarborough 013A,E02005807,Scarborough 013,E07000168,Scarborough,E06000065,North Yorkshire,E47000012,York and North Yorkshire
E00141689,E01027815,Scarborough 013B,E02005807,Scarborough 013,E07000168,Scarborough,E06000065,North Yorkshire,E47000012,York and North Yorkshire
E00141698,E01027815,Scarborough 013B,E02005807,Scarborough 013,E07000168,Scarborough,E06000065,North Yorkshire,E47000012,York and North Yorkshire
E00141699,E01027815,Scarborough 013B,E02005807,Scarborough 013,E07000168,Scarborough,E06000065,North Yorkshire,E47000012,York and North Yorkshire
E00141700,E01027815,Scarborough 013B,E02005807,Scarborough 013,E07000168,Scarborough,E06000065,North Yorkshire,E47000012,York and North Yorkshire
E00171033,E01027815,Scarborough 013B,E02005807,Scarborough 013,E07000168,Scarborough,E06000065,North Yorkshire,E47000012,York and North Yorkshire
E00141692,E01027816,Scarborough 013C,E02005807,Scarborough 013,E07000168,Scarborough,E06000065,North Yorkshire,E47000012,York and North Yorkshire
E00141693,E01027816,Scarborough 013C,E02005807,Scarborough 013,E07000168,Scarborough,E06000065,North Yorkshire,E47000012,York and North Yorkshire
E00141694,E01027816,Scarborough 013C,E02005807,Scarborough 013,E07000168,Scarborough,E06000065,North Yorkshire,E47000012,York and North Yorkshire
E00141695,E01027816,Scarborough 013C,E02005807,Scarborough 013,E07000168,Scarborough,E06000065,North Yorkshire,E47000012,York and North Yorkshire
E00141696,E01027816,Scarborough 013C,E02005807,Scarborough 013,E07000168,Scarborough,E06000065,North Yorkshire,E47000012,York and North Yorkshire
E00141703,E01027816,Scarborough 013C,E02005807,Scarborough 013,E07000168,Scarborough,E06000065,North Yorkshire,E47000012,York and North Yorkshire
E00141710,E01027817,Scarborough 012A,E02005806,Scarborough 012,E07000168,Scarborough,E06000065,North Yorkshire,E47000012,York and North Yorkshire
E00141716,E01027817,Scarborough 012A,E02005806,Scarborough 012,E07000168,Scarborough,E06000065,North Yorkshire,E47000012,York and North Yorkshire
E00141717,E01027817,Scarborough 012A,E02005806,Scarborough 012,E07000168,Scarborough,E06000065,North Yorkshire,E47000012,York and North Yorkshire
E00141719,E01027817,Scarborough 012A,E02005806,Scarborough 012,E07000168,Scarborough,E06000065,North Yorkshire,E47000012,York and North Yorkshire
E00171029,E01027817,Scarborough 012A,E02005806,Scarborough 012,E07000168,Scarborough,E06000065,North Yorkshire,E47000012,York and North Yorkshire
E00141713,E01027818,Scarborough 011D,E02005805,Scarborough 011,E07000168,Scarborough,E06000065,North Yorkshire,E47000012,York and North Yorkshire
E00141721,E01027818,Scarborough 011D,E02005805,Scarborough 011,E07000168,Scarborough,E06000065,North Yorkshire,E47000012,York and North Yorkshire
E00171030,E01027818,Scarborough 011D,E02005805,Scarborough 011,E07000168,Scarborough,E06000065,North Yorkshire,E47000012,York and North Yorkshire
E00171032,E01027818,Scarborough 011D,E02005805,Scarborough 011,E07000168,Scarborough,E06000065,North Yorkshire,E47000012,York and North Yorkshire
E00171035,E01027818,Scarborough 011D,E02005805,Scarborough 011,E07000168,Scarborough,E06000065,North Yorkshire,E47000012,York and North Yorkshire
E00189811,E01027818,Scarborough 011D,E02005805,Scarborough 011,E07000168,Scarborough,E06000065,North Yorkshire,E47000012,York and North Yorkshire
E00189893,E01027818,Scarborough 011D,E02005805,Scarborough 011,E07000168,Scarborough,E06000065,North Yorkshire,E47000012,York and North Yorkshire
E00189900,E01027818,Scarborough 011D,E02005805,Scarborough 011,E07000168,Scarborough,E06000065,North Yorkshire,E47000012,York and North Yorkshire
E00141712,E01027819,Scarborough 012B,E02005806,Scarborough 012,E07000168,Scarborough,E06000065,North Yorkshire,E47000012,York and North Yorkshire
E00141720,E01027819,Scarborough 012B,E02005806,Scarborough 012,E07000168,Scarborough,E06000065,North Yorkshire,E47000012,York and North Yorkshire
E00141723,E01027819,Scarborough 012B,E02005806,Scarborough 012,E07000168,Scarborough,E06000065,North Yorkshire,E47000012,York and North Yorkshire
E00189809,E01027819,Scarborough 012B,E02005806,Scarborough 012,E07000168,Scarborough,E06000065,North Yorkshire,E47000012,York and North Yorkshire
E00189820,E01027819,Scarborough 012B,E02005806,Scarborough 012,E07000168,Scarborough,E06000065,North Yorkshire,E47000012,York and North Yorkshire
E00189846,E01027819,Scarborough 012B,E02005806,Scarborough 012,E07000168,Scarborough,E06000065,North Yorkshire,E47000012,York and North Yorkshire
E00189883,E01027819,Scarborough 012B,E02005806,Scarborough 012,E07000168,Scarborough,E06000065,North Yorkshire,E47000012,York and North Yorkshire
E00141708,E01027820,Scarborough 012C,E02005806,Scarborough 012,E07000168,Scarborough,E06000065,North Yorkshire,E47000012,York and North Yorkshire
E00141711,E01027820,Scarborough 012C,E02005806,Scarborough 012,E07000168,Scarborough,E06000065,North Yorkshire,E47000012,York and North Yorkshire
E00141724,E01027820,Scarborough 012C,E02005806,Scarborough 012,E07000168,Scarborough,E06000065,North Yorkshire,E47000012,York and North Yorkshire
E00141725,E01027820,Scarborough 012C,E02005806,Scarborough 012,E07000168,Scarborough,E06000065,North Yorkshire,E47000012,York and North Yorkshire
E00141731,E01027821,Scarborough 004A,E02005798,Scarborough 004,E07000168,Scarborough,E06000065,North Yorkshire,E47000012,York and North Yorkshire
E00141733,E01027821,Scarborough 004A,E02005798,Scarborough 004,E07000168,Scarborough,E06000065,North Yorkshire,E47000012,York and North Yorkshire
E00141734,E01027821,Scarborough 004A,E02005798,Scarborough 004,E07000168,Scarborough,E06000065,North Yorkshire,E47000012,York and North Yorkshire
E00141738,E01027821,Scarborough 004A,E02005798,Scarborough 004,E07000168,Scarborough,E06000065,North Yorkshire,E47000012,York and North Yorkshire
E00141739,E01027821,Scarborough 004A,E02005798,Scarborough 004,E07000168,Scarborough,E06000065,North Yorkshire,E47000012,York and North Yorkshire
E00141741,E01027821,Scarborough 004A,E02005798,Scarborough 004,E07000168,Scarborough,E06000065,North Yorkshire,E47000012,York and North Yorkshire
E00141726,E01027822,Scarborough 002B,E02005796,Scarborough 002,E07000168,Scarborough,E06000065,North Yorkshire,E47000012,York and North Yorkshire
E00141727,E01027822,Scarborough 002B,E02005796,Scarborough 002,E07000168,Scarborough,E06000065,North Yorkshire,E47000012,York and North Yorkshire
E00141736,E01027822,Scarborough 002B,E02005796,Scarborough 002,E07000168,Scarborough,E06000065,North Yorkshire,E47000012,York and North Yorkshire
E00141737,E01027822,Scarborough 002B,E02005796,Scarborough 002,E07000168,Scarborough,E06000065,North Yorkshire,E47000012,York and North Yorkshire
E00141740,E01027822,Scarborough 002B,E02005796,Scarborough 002,E07000168,Scarborough,E06000065,North Yorkshire,E47000012,York and North Yorkshire
E00141728,E01027823,Scarborough 004B,E02005798,Scarborough 004,E07000168,Scarborough,E06000065,North Yorkshire,E47000012,York and North Yorkshire
E00141729,E01027823,Scarborough 004B,E02005798,Scarborough 004,E07000168,Scarborough,E06000065,North Yorkshire,E47000012,York and North Yorkshire
E00141730,E01027823,Scarborough 004B,E02005798,Scarborough 004,E07000168,Scarborough,E06000065,North Yorkshire,E47000012,York and North Yorkshire
E00141732,E01027823,Scarborough 004B,E02005798,Scarborough 004,E07000168,Scarborough,E06000065,North Yorkshire,E47000012,York and North Yorkshire
E00141735,E01027823,Scarborough 004B,E02005798,Scarborough 004,E07000168,Scarborough,E06000065,North Yorkshire,E47000012,York and North Yorkshire
E00141742,E01027824,Scarborough 009A,E02005803,Scarborough 009,E07000168,Scarborough,E06000065,North Yorkshire,E47000012,York and North Yorkshire
E00141747,E01027824,Scarborough 009A,E02005803,Scarborough 009,E07000168,Scarborough,E06000065,North Yorkshire,E47000012,York and North Yorkshire
E00141749,E01027824,Scarborough 009A,E02005803,Scarborough 009,E07000168,Scarborough,E06000065,North Yorkshire,E47000012,York and North Yorkshire
E00141750,E01027824,Scarborough 009A,E02005803,Scarborough 009,E07000168,Scarborough,E06000065,North Yorkshire,E47000012,York and North Yorkshire
E00141753,E01027824,Scarborough 009A,E02005803,Scarborough 009,E07000168,Scarborough,E06000065,North Yorkshire,E47000012,York and North Yorkshire
E00141745,E01027825,Scarborough 009B,E02005803,Scarborough 009,E07000168,Scarborough,E06000065,North Yorkshire,E47000012,York and North Yorkshire
E00141746,E01027825,Scarborough 009B,E02005803,Scarborough 009,E07000168,Scarborough,E06000065,North Yorkshire,E47000012,York and North Yorkshire
E00141748,E01027825,Scarborough 009B,E02005803,Scarborough 009,E07000168,Scarborough,E06000065,North Yorkshire,E47000012,York and North Yorkshire
E00141756,E01027825,Scarborough 009B,E02005803,Scarborough 009,E07000168,Scarborough,E06000065,North Yorkshire,E47000012,York and North Yorkshire
E00189858,E01027825,Scarborough 009B,E02005803,Scarborough 009,E07000168,Scarborough,E06000065,North Yorkshire,E47000012,York and North Yorkshire
E00189895,E01027825,Scarborough 009B,E02005803,Scarborough 009,E07000168,Scarborough,E06000065,North Yorkshire,E47000012,York and North Yorkshire
E00189911,E01027825,Scarborough 009B,E02005803,Scarborough 009,E07000168,Scarborough,E06000065,North Yorkshire,E47000012,York and North Yorkshire
E00141744,E01027826,Scarborough 009C,E02005803,Scarborough 009,E07000168,Scarborough,E06000065,North Yorkshire,E47000012,York and North Yorkshire
E00141751,E01027826,Scarborough 009C,E02005803,Scarborough 009,E07000168,Scarborough,E06000065,North Yorkshire,E47000012,York and North Yorkshire
E00141752,E01027826,Scarborough 009C,E02005803,Scarborough 009,E07000168,Scarborough,E06000065,North Yorkshire,E47000012,York and North Yorkshire
E00141754,E01027826,Scarborough 009C,E02005803,Scarborough 009,E07000168,Scarborough,E06000065,North Yorkshire,E47000012,York and North Yorkshire
E00141755,E01027826,Scarborough 009C,E02005803,Scarborough 009,E07000168,Scarborough,E06000065,North Yorkshire,E47000012,York and North Yorkshire
E00141757,E01027827,Scarborough 014A,E02005808,Scarborough 014,E07000168,Scarborough,E06000065,North Yorkshire,E47000012,York and North Yorkshire
E00141762,E01027827,Scarborough 014A,E02005808,Scarborough 014,E07000168,Scarborough,E06000065,North Yorkshire,E47000012,York and North Yorkshire
E00141766,E01027827,Scarborough 014A,E02005808,Scarborough 014,E07000168,Scarborough,E06000065,North Yorkshire,E47000012,York and North Yorkshire
E00141768,E01027827,Scarborough 014A,E02005808,Scarborough 014,E07000168,Scarborough,E06000065,North Yorkshire,E47000012,York and North Yorkshire
E00141778,E01027827,Scarborough 014A,E02005808,Scarborough 014,E07000168,Scarborough,E06000065,North Yorkshire,E47000012,York and North Yorkshire
E00141779,E01027827,Scarborough 014A,E02005808,Scarborough 014,E07000168,Scarborough,E06000065,North Yorkshire,E47000012,York and North Yorkshire
E00141780,E01027827,Scarborough 014A,E02005808,Scarborough 014,E07000168,Scarborough,E06000065,North Yorkshire,E47000012,York and North Yorkshire
E00141763,E01027828,Scarborough 014B,E02005808,Scarborough 014,E07000168,Scarborough,E06000065,North Yorkshire,E47000012,York and North Yorkshire
E00141764,E01027828,Scarborough 014B,E02005808,Scarborough 014,E07000168,Scarborough,E06000065,North Yorkshire,E47000012,York and North Yorkshire
E00141765,E01027828,Scarborough 014B,E02005808,Scarborough 014,E07000168,Scarborough,E06000065,North Yorkshire,E47000012,York and North Yorkshire
E00141769,E01027828,Scarborough 014B,E02005808,Scarborough 014,E07000168,Scarborough,E06000065,North Yorkshire,E47000012,York and North Yorkshire
E00141777,E01027828,Scarborough 014B,E02005808,Scarborough 014,E07000168,Scarborough,E06000065,North Yorkshire,E47000012,York and North Yorkshire
E00189838,E01027828,Scarborough 014B,E02005808,Scarborough 014,E07000168,Scarborough,E06000065,North Yorkshire,E47000012,York and North Yorkshire
